lambda,1,2,3,4,5,6,7,8,9,10
400.0809326,17.58461538,26.23846154,13.99230769,25.22307692,22.93076923,28.07692308,21.84615385,20.43846154,11.87692308,20.91538462
400.2900827,29.98461538,26.21538462,26.9,32.15384615,20.63846154,26.70769231,25.43846154,27.59230769,23.53846154,30.78461538
400.499221,24.9,11.64615385,16.46923077,8.792307692,14.73846154,24.10769231,16.43846154,15.66923077,28.84615385,23.28461538
400.7083476,23.89230769,24.91538462,31,29.35384615,32.93076923,21.03846154,30.17692308,21.47692308,20.80769231,25.31538462
400.9174625,24.33076923,23.71538462,19.1,14.32307692,21.89230769,27.00769231,22.94615385,8.592307692,18.3,24.26153846
401.1265656,28.43846154,20.22307692,21.11538462,20.55384615,26.75384615,30.00769231,30.04615385,26.87692308,23.43846154,22.43846154
401.3356569,26.13076923,31.61538462,21.3,22.62307692,20.27692308,10.65384615,15.96153846,16.89230769,14.87692308,25.38461538
401.5447366,29.38461538,19.20769231,21.30769231,16.02307692,29.43076923,27.00769231,36.04615385,32.59230769,34.25384615,28.36153846
401.7538044,24.00769231,21.73076923,19.03076923,13.55384615,18.19230769,22.56153846,18.74615385,19.49230769,26.09230769,26.38461538
401.9628605,29.4,31.20769231,24.70769231,28.55384615,29.63076923,27.20769231,20.34615385,35.29230769,28.55384615,21.36153846
402.1719048,20.68461538,25.70769231,15.83846154,10.22307692,30.53076923,28.60769231,27.1,15.58461538,22.75384615,20.80769231
402.3809374,37.58461538,21.33846154,16.93846154,15,23.23076923,29.97692308,19.46153846,21.11538462,27.34615385,39.38461538
402.5899582,26.68461538,23.6,22.08461538,30.69230769,20.38461538,22.70769231,34.34615385,21.22307692,24.42307692,20.61538462
402.7989673,41.08461538,20.25384615,24.25384615,29.49230769,26.53076923,27.53846154,27.67692308,19.16923077,21.75384615,24.74615385
403.0079646,26.81538462,18.86923077,20.57692308,15.63846154,32.33076923,25.00769231,19.13846154,18.47692308,25.22307692,23.86153846
403.2169501,26.28461538,21.40769231,17.50769231,27.22307692,30.53076923,28.70769231,32.84615385,28.09230769,18.15384615,40.88461538
403.4259238,30.72307692,24.35384615,26.43076923,31.95384615,20.62307692,21.50769231,32.70769231,20.96923077,17.47692308,33.48461538
403.6348857,32.28461538,34.21538462,33.7,17.48461538,25.13846154,27.77692308,33.63846154,30.29230769,29.29230769,22.19230769
403.8438359,22.48461538,27.90769231,23.08461538,17.7,31.03846154,22.65384615,20.92307692,20.89230769,25.45384615,23.66153846
404.0527743,33.38461538,31.11538462,18.90769231,29.89230769,24.43846154,29.70769231,24.46153846,32.49230769,24.19230769,21.08461538
404.2617009,19.43076923,26.71538462,25.20769231,9.476923077,22.03076923,17.43846154,30.39230769,30.16923077,25.38461538,26.99230769
404.4706157,30.81538462,29.01538462,25.90769231,31.36153846,28.13076923,30.89230769,25.51538462,29.99230769,20.13846154,28.00769231
404.6795188,31.66923077,25.34615385,20.38461538,19.79230769,20.33076923,23.53846154,26.34615385,21.49230769,19.96153846,28.78461538
404.88841,24.08461538,22.15384615,28.10769231,18,22.69230769,29.60769231,39.04615385,28.16923077,17.06153846,33.10769231
405.0972895,26.88461538,19.51538462,18.7,14.10769231,20.93076923,34.97692308,26.85384615,18.32307692,23.39230769,16.14615385
405.3061571,34.18461538,33.01538462,25.10769231,27.6,29.43076923,25.27692308,36.74615385,32.79230769,17.25384615,43.18461538
405.515013,30.98461538,24.31538462,22.45384615,19.26153846,26.03076923,28.60769231,29.86153846,24.43846154,22.63846154,31.88461538
405.723857,31.40769231,31.11538462,31,29.19230769,30.85384615,33.90769231,35.66153846,24.24615385,27.76923077,25.48461538
405.9326893,25.00769231,30.51538462,20.93076923,25.58461538,24.03076923,30.13846154,28.94615385,21.09230769,23.20769231,31.58461538
406.1415097,44.68461538,32.74615385,25.60769231,26.28461538,28.59230769,32.70769231,37.84615385,26.69230769,33.30769231,34.08461538
406.3503183,19.61538462,28.61538462,26.2,25.12307692,24.73076923,34.90769231,30.14615385,30.79230769,28.85384615,25.21538462
406.5591152,40.2,38.01538462,36,19.95384615,44.03076923,26.50769231,31.64615385,33.69230769,27.82307692,32.08461538
406.7679002,23.26153846,33.81538462,25.70769231,21.36923077,26.29230769,30.30769231,24.46153846,34.09230769,30.96153846,35.91538462
406.9766734,38.28461538,33.02307692,42.5,33.75384615,46.73076923,34.70769231,31.64615385,38.99230769,36.25384615,24.38461538
407.1854348,26.98461538,35.61538462,27.47692308,23.75384615,33.33076923,19.70769231,34.24615385,27.61538462,37.35384615,37.96153846
407.3941843,26.41538462,31.70769231,28.6,30.66153846,34.19230769,32.70769231,23.9,28.39230769,28.64615385,19.91538462
407.6029221,32.88461538,33.51538462,35.1,26.25384615,34.73076923,25.35384615,24.50769231,34.49230769,25.07692308,28.41538462
407.811648,31.2,45.51538462,32.8,44.85384615,29.15384615,45.30769231,43.54615385,25.29230769,37.85384615,36.28461538
408.0203621,36.98461538,30.91538462,35.5,35.29230769,36.93076923,33.90769231,35.24615385,26.40769231,39.76923077,24.16153846
408.2290643,36.88461538,35.60769231,34.1,35.05384615,37.83076923,29.00769231,35.94615385,29.39230769,39.35384615,34.68461538
408.4377547,36.90769231,38.05384615,25.30769231,25.65384615,28.73076923,34.80769231,42.54615385,38.99230769,31.90769231,32.58461538
408.6464333,36.28461538,41.71538462,35.9,38.42307692,37.33076923,43.00769231,43.34615385,29.49230769,34.65384615,34.88461538
408.8551001,39.62307692,38.31538462,25.7,26.55384615,38.43076923,38.20769231,32.54615385,28.19230769,41.45384615,34.51538462
409.063755,39.78461538,31.7,37.3,36.85384615,47.23076923,38.83846154,47.64615385,38.89230769,48.35384615,34.88461538
409.2723981,41.48461538,40.91538462,20.2,31.55384615,39.43076923,38.60769231,35.34615385,41.29230769,27.82307692,44.68461538
409.4810293,50.88461538,34.30769231,41.2,34.45384615,38.23076923,34.40769231,47.04615385,46.89230769,42.85384615,53.58461538
409.6896487,33.48461538,41.11538462,38.2,35.08461538,43.53076923,50.00769231,34.34615385,39.19230769,29.35384615,37.18461538
409.8982562,46.78461538,44.91538462,43.2,49.15384615,43.63076923,51.70769231,46.14615385,40.69230769,45.65384615,49.38461538
410.1068519,41.88461538,37.41538462,40.2,53.55384615,42.33076923,46.80769231,49.94615385,48.29230769,51.25384615,45.68461538
410.3154357,49.95384615,42.61538462,42.47692308,40.22307692,48.03076923,40.80769231,49.14615385,44.69230769,43.15384615,56.68461538
410.5240077,41.38461538,38.51538462,37.6,41.55384615,42.03076923,50.40769231,54.34615385,53.19230769,45.55384615,37.48461538
410.7325678,47.7,46.61538462,58.9,36.95384615,55.33076923,48.60769231,57.94615385,51.99230769,46.45384615,61.58461538
410.941116,51.18461538,55.11538462,56.8,35.95384615,55.53076923,48.50769231,48.84615385,45.59230769,46.45384615,49.28461538
411.1496524,58.08461538,58.71538462,56.1,65.75384615,59.13076923,61.40769231,60.44615385,49.19230769,70.35384615,57.68461538
411.3581769,59.88461538,54.61538462,50.5,51.55384615,55.93076923,48.70769231,57.74615385,60.89230769,52.05384615,52.98461538
411.5666896,63.28461538,44.41538462,63.6,62.95384615,68.33076923,64.50769231,61.24615385,55.69230769,74.55384615,70.08461538
411.7751904,62.08461538,43.81538462,51.6,53.15384615,55.83076923,64.00769231,70.84615385,45.09230769,62.25384615,57.78461538
411.9836793,67.88461538,64.21538462,59.9,62.35384615,63.53076923,65.90769231,65.84615385,76.89230769,63.85384615,63.78461538
412.1921563,72.88461538,65.91538462,57.7,71.45384615,61.33076923,74.40769231,81.64615385,73.79230769,60.65384615,55.58461538
412.4006215,68.58461538,63.21538462,73.9,74.35384615,62.63076923,70.20769231,71.54615385,65.39230769,69.55384615,75.88461538
412.6090747,66.68461538,81.21538462,76.4,62.65384615,71.33076923,71.60769231,70.84615385,73.19230769,66.85384615,79.38461538
412.8175161,87.78461538,66.51538462,85.7,73.65384615,70.23076923,76.10769231,73.44615385,71.79230769,91.75384615,83.28461538
413.0259456,68.48461538,63.11538462,64.2,62.95384615,79.03076923,68.70769231,74.74615385,70.99230769,73.05384615,68.78461538
413.2343632,82.68461538,81.11538462,73.2,77.15384615,74.03076923,77.30769231,86.94615385,86.29230769,84.35384615,100.3846154
413.442769,81.78461538,68.81538462,70.7,75.75384615,77.33076923,81.20769231,68.44615385,82.09230769,72.85384615,86.38461538
413.6511628,90.88461538,76.21538462,80,77.15384615,87.13076923,78.80769231,84.24615385,87.89230769,81.95384615,79.18461538
413.8595447,88.38461538,83.61538462,73.3,86.15384615,75.63076923,81.20769231,92.34615385,81.89230769,98.35384615,98.38461538
414.0679148,100.9846154,95.61538462,92.5,86.05384615,99.53076923,101.5076923,96.34615385,97.99230769,104.3538462,104.3846154
414.2762729,95.88461538,91.31538462,85.7,89.45384615,92.43076923,95.10769231,103.7461538,100.5923077,100.0538462,107.5846154
414.4846191,107.4846154,102.6153846,90.6,92.55384615,99.23076923,100.1076923,105.7461538,96.19230769,99.75384615,104.1846154
414.6929535,97.58461538,106.4153846,102.4,94.25384615,98.83076923,108.8076923,102.9461538,110.3923077,101.4538462,109.4846154
414.9012759,117.1846154,111.9153846,117.8,101.6538462,110.2307692,120.2076923,110.5461538,101.1923077,102.4538462,103.3846154
415.1095864,121.0846154,99.31538462,97.7,99.65384615,102.1307692,116.0076923,114.4461538,114.8923077,109.2538462,102.5846154
415.317885,97.98461538,108.0153846,116.7,101.3538462,105.3307692,103.2076923,127.2461538,112.7923077,123.0538462,110.2846154
415.5261717,119.2846154,107.1153846,120.8,110.9538462,116.5307692,108.7076923,118.7461538,114.7923077,110.5538462,117.9846154
415.7344465,123.8846154,126.3153846,121.5,120.8538462,113.7307692,117.1076923,128.6461538,110.4923077,122.6538462,126.7846154
415.9427093,132.0846154,113.5153846,120.8,128.6538462,125.8307692,137.8076923,134.2461538,114.8923077,130.4538462,112.7846154
416.1509603,141.3846154,136.7153846,131.5,132.1538462,130.4307692,127.1076923,133.6461538,141.2923077,143.0538462,126.4846154
416.3591993,130.2846154,130.1153846,127.6,133.4538462,122.3307692,128.0076923,130.1461538,132.8923077,124.9538462,136.8846154
416.5674264,146.9846154,142.8153846,139.7,130.5538462,124.4307692,144.6076923,144.2461538,138.1923077,129.3538462,149.3846154
416.7756415,150.0846154,131.1153846,135.1,140.2538462,142.3307692,137.6076923,143.9461538,145.8923077,146.4538462,142.1846154
416.9838447,145.7846154,151.7153846,156.6,147.0538462,148.4307692,155.0076923,152.9461538,155.0923077,159.7538462,159.1846154
417.192036,152.1846154,142.8153846,132.3,144.9538462,154.0307692,159.6076923,154.0461538,155.5923077,149.9538462,162.7846154
417.4002154,156.5846154,150.4153846,151.9,151.7538462,165.5307692,167.7076923,156.4461538,151.0923077,155.3538462,155.1846154
417.6083828,167.8846154,158.6153846,160.5,145.8538462,148.6307692,155.4076923,159.5461538,148.6923077,158.8538462,155.4846154
417.8165383,178.9846154,164.9153846,163.4,164.7538462,167.2307692,175.4076923,175.6461538,173.3923077,160.0538462,171.5846154
418.0246818,180.3846154,174.4153846,169.9,162.9538462,160.2307692,172.5076923,174.9461538,175.0923077,175.0538462,180.1846154
418.2328134,185.4846154,174.4153846,180.6,181.6538462,180.5307692,181.8076923,190.7461538,187.4923077,178.7538462,184.9846154
418.440933,170.4846154,171.9153846,180.8,178.9538462,182.3307692,186.2076923,170.4461538,190.3923077,173.7538462,180.9846154
418.6490407,194.1846154,189.5153846,194.3,181.5538462,191.9307692,186.1076923,183.6461538,190.9923077,195.1538462,192.3846154
418.8571364,202.1846154,201.5153846,192.6,192.6538462,192.1307692,206.4076923,202.7461538,219.3923077,202.2538462,202.8846154
419.0652202,206.0846154,196.5153846,208.1,207.8538462,197.8307692,208.6076923,200.6461538,200.9923077,214.3538462,204.7846154
419.273292,199.6846154,201.8153846,203.3,207.8538462,197.7307692,209.0076923,207.4461538,199.0923077,197.4538462,209.1846154
419.4813519,220.9846154,212.8153846,211.3,206.2538462,217.1307692,216.1076923,218.5461538,213.5923077,215.7538462,224.7846154
419.6893998,223.7846154,230.5153846,212.2,228.4538462,217.9307692,228.8076923,227.5461538,225.2923077,228.5538462,232.4846154
419.8974357,249.1846154,227.9153846,231.1,225.7538462,233.8307692,249.7076923,232.1461538,234.3923077,231.7538462,224.3846154
420.1054597,242.7846154,236.3153846,221.7,240.5538462,232.4307692,215.9076923,241.0461538,238.5923077,233.3538462,238.7846154
420.3134716,251.2846154,233.9153846,239.7,243.9538462,245.8307692,258.1076923,256.8461538,235.1923077,251.7538462,229.6846154
420.5214717,255.0846154,231.9153846,244.7,244.7538462,249.3307692,258.3076923,259.9461538,241.2923077,263.2538462,260.5846154
420.7294597,251.0846154,241.2153846,248.5,261.8538462,243.3307692,256.4076923,258.3461538,263.0923077,259.3538462,259.1846154
420.9374358,279.5846154,259.2153846,272.2,265.9538462,269.7307692,272.4076923,265.4461538,257.2923077,266.7538462,274.5846154
421.1453999,293.4846154,278.1153846,280.6,283.4538462,283.9307692,281.0076923,281.6461538,287.3923077,289.9538462,279.8846154
421.353352,275.8846154,269.5153846,282.2,288.6538462,286.2307692,281.2076923,286.4461538,281.4923077,281.9538462,281.1846154
421.5612921,303.7846154,303.1153846,297.6,293.1538462,301.7307692,298.1076923,299.1461538,294.1923077,297.9538462,307.4846154
421.7692202,302.8846154,297.8153846,298.9,288.3538462,297.9307692,304.8076923,302.4461538,315.9923077,307.9538462,308.0846154
421.9771364,327.7846154,313.8153846,311.8,317.8538462,323.6307692,323.7076923,330.0461538,316.4923077,323.5538462,327.7846154
422.1850405,310.3846154,312.5153846,306.3,302.6538462,304.5307692,312.4076923,302.7461538,313.3923077,317.4538462,315.9846154
422.3929327,359.1846154,331.2153846,336.6,327.0538462,333.9307692,346.6076923,339.6461538,335.5923077,350.4538462,334.2846154
422.6008128,354.8846154,340.9153846,342.8,344.1538462,349.7307692,352.2076923,349.7461538,340.6923077,361.2538462,348.5846154
422.808681,361.5846154,354.4153846,352.6,350.6538462,353.9307692,354.6076923,350.4461538,354.6923077,360.7538462,357.4846154
423.0165371,351.2846154,342.4153846,348.9,348.2538462,351.6307692,351.1076923,356.4461538,352.0923077,367.5538462,352.4846154
423.2243813,390.2846154,363.8153846,364.1,354.8538462,380.1307692,381.5076923,374.7461538,357.0923077,381.1538462,378.8846154
423.4322135,402.1846154,384.3153846,380.2,387.0538462,384.4307692,381.8076923,396.1461538,390.1923077,388.7538462,391.3846154
423.6400336,405.9846154,367.7153846,374.7,377.6538462,387.2307692,380.3076923,402.5461538,380.0923077,397.7538462,392.5846154
423.8478417,422.3846154,413.5153846,417.9,416.0538462,418.9307692,411.0076923,432.9461538,416.1923077,429.5538462,419.1846154
424.0556378,413.8846154,399.1153846,407.8,396.1538462,410.6307692,394.1076923,408.5461538,397.6923077,414.6538462,412.8846154
424.2634219,459.5846154,437.6153846,431.8,432.6538462,425.1307692,443.1076923,450.0461538,449.9923077,436.4538462,447.3846154
424.471194,448.8846154,446.2153846,434.5,437.4538462,443.0307692,430.7076923,461.9461538,440.8923077,447.4538462,449.9846154
424.6789541,453.8846154,450.1153846,435.4,448.9538462,441.6307692,461.6076923,444.9461538,463.1923077,440.9538462,459.8846154
424.8867021,476.3846154,476.9153846,462.3,473.8538462,482.8307692,471.7076923,483.0461538,468.7923077,462.6538462,468.0846154
425.0944381,489.6846154,496.6153846,490.2,475.2538462,488.3307692,491.9076923,489.6461538,496.2923077,490.4538462,498.0846154
425.3021621,508.1846154,487.3153846,503.7,499.2538462,504.1307692,501.7076923,498.1461538,492.5923077,486.6538462,492.1846154
425.5098741,529.5846154,499.2153846,513.6,514.4538462,502.7307692,502.4076923,512.2461538,523.2923077,516.5538462,498.2846154
425.717574,537.6846154,535.1153846,531.7,520.0538462,538.0307692,523.5076923,532.7461538,526.3923077,524.0538462,541.7846154
425.9252619,549.8846154,545.2153846,529.2,529.1538462,528.3307692,547.7076923,545.6461538,527.9923077,536.0538462,525.4846154
426.1329377,564.7846154,549.6153846,540.2,560.9538462,554.5307692,571.8076923,566.3461538,555.2923077,561.3538462,556.6846154
426.3406015,587.9846154,565.4153846,564.8,566.9538462,581.2307692,576.1076923,583.5461538,579.4923077,596.4538462,587.2846154
426.5482533,620.8846154,606.9153846,613.2,606.2538462,615.4307692,622.9076923,624.3461538,605.9923077,621.5538462,620.9846154
426.755893,630.0846154,618.3153846,614.3,601.2538462,615.4307692,617.8076923,627.2461538,616.1923077,629.2538462,620.5846154
426.9635207,641.0846154,634.4153846,639.7,629.4538462,621.0307692,647.3076923,636.7461538,636.8923077,632.7538462,631.5846154
427.1711363,666.0846154,641.1153846,653.3,654.0538462,657.3307692,669.6076923,663.7461538,665.0923077,663.1538462,658.9846154
427.3787399,693.1846154,691.9153846,682.3,685.9538462,701.6307692,696.8076923,695.7461538,698.6923077,690.4538462,691.1846154
427.5863314,701.5846154,683.0153846,681.3,669.2538462,682.1307692,694.1076923,700.5461538,668.8923077,696.6538462,695.1846154
427.7939109,736.4846154,727.3153846,723,726.2538462,712.6307692,723.4076923,734.4461538,739.1923077,728.6538462,729.1846154
428.0014783,767.8846154,739.2153846,752.1,749.3538462,762.8307692,763.2076923,759.5461538,764.8923077,775.5538462,756.6846154
428.2090336,805.5846154,787.6153846,792.5,796.4538462,783.7307692,799.0076923,799.9461538,805.7923077,802.3538462,803.3846154
428.4165769,792.6846154,775.1153846,768,770.7538462,773.8307692,791.1076923,782.9461538,786.4923077,776.0538462,777.0846154
428.6241081,825.0846154,813.4153846,816.8,829.9538462,835.8307692,834.2076923,848.1461538,820.8923077,821.7538462,840.4846154
428.8316272,831.9846154,836.1153846,837.3,824.4538462,849.7307692,843.2076923,816.8461538,835.4923077,826.5538462,834.0846154
429.0391343,854.2846154,840.5153846,835.1,835.0538462,837.1307692,837.3076923,841.2461538,828.0923077,828.8538462,834.5846154
429.2466293,852.7846154,842.7153846,834.1,848.9538462,832.0307692,841.7076923,841.8461538,843.5923077,860.5538462,846.8846154
429.4541122,934.3846154,903.6153846,915.1,903.4538462,929.2307692,917.9076923,922.4461538,910.0923077,931.1538462,922.9846154
429.661583,988.5846154,958.6153846,971.8,965.1538462,968.0307692,982.1076923,975.8461538,975.0923077,962.5538462,975.0846154
429.8690418,932.0846154,920.7153846,935,934.8538462,927.3307692,942.1076923,946.5461538,938.0923077,941.4538462,943.7846154
430.0764885,984.1846154,994.2153846,989,977.1538462,992.2307692,997.3076923,1012.346154,1001.292308,1008.453846,1025.284615
430.283923,991.6846154,955.2153846,953.6,974.0538462,964.0307692,980.1076923,964.9461538,961.2923077,976.6538462,977.9846154
430.4913455,1030.784615,1021.015385,1024,1014.853846,998.2307692,1006.007692,1016.346154,1014.992308,1022.453846,1040.484615
430.6987559,1109.184615,1080.415385,1083.4,1093.953846,1080.030769,1102.507692,1101.846154,1084.592308,1098.053846,1099.984615
430.9061543,1103.584615,1078.015385,1087.2,1081.753846,1097.430769,1092.207692,1088.146154,1104.992308,1101.453846,1081.884615
431.1135405,1106.684615,1091.915385,1111.7,1114.553846,1117.030769,1102.707692,1124.346154,1121.692308,1102.353846,1098.484615
431.3209146,1162.384615,1135.015385,1154.9,1132.953846,1144.730769,1144.307692,1153.346154,1139.892308,1152.753846,1148.484615
431.5282766,1165.884615,1186.015385,1175.8,1182.453846,1181.930769,1207.207692,1197.746154,1179.492308,1190.753846,1195.284615
431.7356265,1256.484615,1256.915385,1232.8,1251.753846,1284.730769,1248.007692,1244.246154,1268.592308,1270.453846,1252.984615
431.9429643,1308.984615,1302.815385,1297.7,1298.553846,1300.730769,1323.207692,1309.546154,1294.792308,1295.853846,1319.784615
432.15029,1304.484615,1273.915385,1296.2,1295.853846,1286.030769,1290.407692,1287.146154,1270.892308,1290.953846,1315.784615
432.3576036,1310.684615,1311.915385,1293.6,1311.753846,1297.530769,1284.907692,1292.146154,1305.092308,1312.653846,1317.784615
432.5649051,1403.284615,1376.015385,1371.7,1372.453846,1388.830769,1376.107692,1407.246154,1387.292308,1375.353846,1383.084615
432.7721945,1427.684615,1424.615385,1398.9,1399.953846,1433.330769,1401.607692,1409.046154,1421.892308,1403.153846,1389.284615
432.9794717,1469.484615,1471.315385,1469.2,1455.853846,1459.330769,1470.007692,1472.546154,1471.292308,1480.153846,1461.184615
433.1867368,1512.784615,1512.015385,1499,1489.253846,1512.930769,1486.907692,1510.346154,1497.592308,1506.453846,1512.384615
433.3939898,1530.584615,1518.815385,1517.1,1519.653846,1509.230769,1527.507692,1523.846154,1518.792308,1537.253846,1533.984615
433.6012307,1637.384615,1646.315385,1662.8,1638.953846,1648.330769,1639.207692,1637.546154,1631.292308,1637.253846,1631.684615
433.8084595,1655.084615,1659.215385,1646.1,1658.253846,1663.830769,1663.407692,1668.146154,1666.892308,1676.553846,1660.584615
434.0156761,1655.084615,1655.615385,1632.7,1664.953846,1659.830769,1671.907692,1681.646154,1664.292308,1658.453846,1669.884615
434.2228806,1719.684615,1718.715385,1728,1737.153846,1749.930769,1721.307692,1753.946154,1737.892308,1727.453846,1743.884615
434.4300729,1875.184615,1846.515385,1854.4,1853.753846,1859.930769,1857.407692,1848.546154,1844.292308,1868.553846,1842.084615
434.6372532,1816.284615,1842.015385,1838.2,1814.453846,1823.830769,1847.207692,1827.846154,1836.092308,1850.753846,1838.784615
434.8444212,1965.484615,1958.815385,1947.7,1958.653846,1944.530769,1960.207692,1956.546154,1970.692308,1989.653846,1958.184615
435.0515772,1991.084615,1991.715385,1968.9,1993.953846,1980.130769,2013.207692,1968.846154,1977.892308,1971.353846,1983.684615
435.258721,1986.784615,1995.115385,1978.6,1991.553846,2000.430769,1996.307692,2004.846154,2015.092308,1979.753846,2015.584615
435.4658526,2032.284615,2028.315385,2035.5,2020.653846,2045.430769,2043.007692,2040.746154,2032.292308,2026.753846,2029.784615
435.6729721,2045.484615,2049.515385,2030.3,2036.853846,2032.030769,2044.007692,2049.846154,2079.892308,2061.353846,2053.384615
435.8800795,2157.884615,2150.515385,2154.7,2136.453846,2139.930769,2156.807692,2156.646154,2140.292308,2161.553846,2152.584615
436.0871747,2294.284615,2272.715385,2273.5,2267.253846,2283.530769,2282.207692,2270.146154,2290.092308,2288.053846,2269.384615
436.2942577,2340.084615,2325.815385,2340,2344.053846,2320.030769,2326.507692,2333.646154,2323.392308,2344.253846,2341.384615
436.5013286,2333.284615,2322.415385,2323.5,2323.553846,2318.530769,2325.507692,2312.546154,2304.192308,2314.453846,2312.784615
436.7083873,2344.384615,2372.615385,2351.8,2353.553846,2349.530769,2354.707692,2346.646154,2351.392308,2358.553846,2350.784615
436.9154338,2454.484615,2468.315385,2461.2,2464.253846,2453.130769,2462.707692,2471.046154,2440.092308,2460.253846,2458.384615
437.1224682,2563.484615,2567.915385,2556.7,2575.653846,2564.530769,2555.007692,2563.246154,2573.892308,2560.153846,2556.284615
437.3294904,2591.384615,2593.915385,2581.6,2588.353846,2585.330769,2609.707692,2589.946154,2567.792308,2569.553846,2588.584615
437.5365005,2709.684615,2750.315385,2740.2,2748.653846,2755.230769,2735.107692,2733.346154,2723.192308,2727.853846,2749.984615
437.7434984,2770.484615,2782.215385,2811.9,2806.653846,2794.330769,2795.607692,2786.146154,2753.592308,2759.753846,2781.784615
437.9504841,2757.184615,2776.915385,2785.8,2783.653846,2766.530769,2759.007692,2758.246154,2771.992308,2771.353846,2783.884615
438.1574576,2964.084615,2973.115385,2958.9,2946.453846,2955.130769,2935.307692,2932.546154,2955.592308,2924.753846,2921.784615
438.3644189,3108.484615,3099.015385,3077.2,3091.153846,3074.930769,3082.307692,3095.046154,3086.992308,3037.953846,3068.484615
438.5713681,3128.084615,3139.415385,3146.8,3127.453846,3148.030769,3125.707692,3144.746154,3161.392308,3134.953846,3107.484615
438.7783051,3163.384615,3192.615385,3178.7,3171.053846,3149.130769,3146.407692,3173.446154,3173.592308,3175.253846,3162.484615
438.9852298,3387.284615,3383.615385,3411.2,3404.253846,3375.530769,3371.407692,3384.346154,3381.192308,3384.953846,3395.084615
439.1921424,3361.684615,3378.315385,3383.1,3360.353846,3367.030769,3364.907692,3358.346154,3329.292308,3328.253846,3359.484615
439.3990428,3479.984615,3540.215385,3531.1,3528.753846,3506.830769,3508.607692,3511.946154,3487.292308,3493.753846,3477.584615
439.6059311,3481.184615,3482.515385,3474.4,3503.553846,3510.430769,3505.207692,3477.346154,3486.392308,3468.553846,3475.084615
439.8128071,3722.984615,3747.715385,3746.1,3726.753846,3739.930769,3712.207692,3714.346154,3704.692308,3725.753846,3715.984615
440.0196709,3937.484615,4003.115385,3986.5,3967.553846,3976.830769,3963.507692,3971.546154,3967.192308,3956.653846,3924.484615
440.2265225,3921.084615,3947.315385,3956.5,3932.753846,3940.230769,3899.007692,3912.046154,3924.992308,3913.753846,3929.184615
440.4333619,3903.484615,3957.015385,3939.7,3914.253846,3944.830769,3936.807692,3932.646154,3917.892308,3907.353846,3921.984615
440.6401891,4084.884615,4126.215385,4123.8,4106.453846,4134.230769,4106.207692,4106.246154,4114.292308,4083.753846,4081.784615
440.8470041,4078.884615,4142.615385,4139.1,4151.153846,4151.730769,4107.607692,4113.746154,4101.892308,4124.253846,4096.184615
441.0538068,4226.684615,4291.915385,4278.2,4238.053846,4242.830769,4247.907692,4217.746154,4229.692308,4232.653846,4199.884615
441.2605974,4477.384615,4587.315385,4546.2,4547.153846,4503.930769,4537.507692,4512.446154,4502.392308,4523.253846,4490.484615
441.4673758,4449.284615,4517.815385,4534.5,4511.953846,4517.730769,4502.107692,4497.946154,4482.792308,4504.953846,4490.184615
441.6741419,4622.484615,4710.315385,4733.4,4682.053846,4651.030769,4693.707692,4675.946154,4654.792308,4632.053846,4648.884615
441.8808958,4827.784615,4927.315385,4883.1,4874.053846,4856.530769,4862.307692,4872.046154,4827.092308,4829.653846,4854.484615
442.0876375,4935.384615,5065.915385,5000.6,5006.553846,4968.230769,4971.907692,4965.546154,4955.692308,4941.353846,4972.484615
442.2943669,4992.684615,5073.115385,5043,5026.653846,5016.230769,5000.307692,4992.946154,4987.892308,4982.453846,4991.584615
442.5010841,5090.484615,5142.815385,5157.4,5154.353846,5129.230769,5116.407692,5092.946154,5108.192308,5098.353846,5052.484615
442.7077891,5223.284615,5357.515385,5317.7,5285.053846,5295.830769,5263.007692,5302.646154,5288.092308,5234.953846,5282.384615
442.9144819,5439.784615,5556.615385,5548.5,5504.153846,5499.130769,5495.107692,5501.946154,5512.092308,5462.253846,5484.384615
443.1211624,5732.284615,5828.115385,5854.2,5829.553846,5785.630769,5775.007692,5784.646154,5743.292308,5718.353846,5736.184615
443.3278307,5622.484615,5716.115385,5744.2,5717.653846,5692.630769,5668.807692,5645.746154,5661.892308,5618.053846,5617.984615
443.5344867,6124.284615,6232.815385,6201.6,6190.053846,6162.930769,6159.307692,6149.346154,6143.292308,6120.053846,6134.284615
443.7411305,6009.784615,6112.615385,6113.3,6104.453846,6048.830769,6058.307692,6045.546154,6011.592308,6004.353846,5989.184615
443.9477621,5916.284615,5986.415385,6011.6,5981.853846,5952.030769,5961.807692,5925.346154,5928.892308,5895.853846,5886.084615
444.1543814,6363.184615,6453.615385,6472.4,6445.953846,6437.930769,6424.607692,6408.946154,6387.192308,6379.353846,6371.784615
444.3609885,6436.884615,6565.615385,6551.4,6501.253846,6526.430769,6473.907692,6454.646154,6447.192308,6452.553846,6412.784615
444.5675833,6455.184615,6564.915385,6538.3,6556.653846,6510.930769,6509.107692,6497.446154,6468.292308,6453.453846,6459.984615
444.7741658,6493.684615,6621.415385,6588.7,6540.653846,6526.130769,6530.107692,6500.246154,6519.192308,6486.953846,6466.084615
444.9807361,6583.884615,6739.215385,6718.5,6691.753846,6672.330769,6639.107692,6643.846154,6615.592308,6616.353846,6602.984615
